title,content,user_id,specialty_id,video_id,created_at,updated_at
Chronic visual loss,"PAINLESS VISUAL LOSS<br><br>1.<b> Cataract<br></b>opacities in the lens caused by crystallisation of crystallin.&nbsp;<br>commnest cause of visual loss worldwide<br><br><b>Congenital</b><br>Autosomal dominant&nbsp;<br>TORCH<br>Maternal drug use&nbsp;<br>Metabolic cond&nbsp;<br>Chromosomal abnormalities- Downs and Turners<br><br><b>Acquired<br></b>Ageing- Senile cataracts&nbsp;<br>Trauma&nbsp;<br>Diabetes<br>Drugs - Steroids<br><br>gradual reduction in visual acuity and glare when driving at night&nbsp;<br><br>Surgery required- Phaecoemulsification. Risks- perforation (retinal detachment), infection ( enopthalmitis)<br><br><b>2. Glaucoma&nbsp;<br></b>elevated intraocular pressure<br>RF- FHx, female, short-sighted, afrocaribbean<br><br>Acute<br>- rapid rise in IOP. <b>Painful red eye </b>with&nbsp;reduction in acuity<br>Chronic<br>- gradual rise in IOP. Painless loss<br><br>Primary&nbsp;<br>Secondary - other eye disease that block drainage. Open angle glaucoma<br>Inflammation e.g uveitis<br>Phacogenic<br>Introcular haemorrhage&nbsp;<br>Drug induced - steroids<br><br>Drainage angle whereby the iris joins the cornea and the fluid from anterior and posterior chamber circulate through trabecular meshwork&nbsp;into the canal&nbsp;<br><b>Primary OPEN ANGLE- </b>most common&nbsp;<br>reduced drainage through trabecular meshwork --&gt; chronic glaucoma.&nbsp;<br>PERIPHERAL BEFORE Central visual loss<br><br>Secondary open angle glaucoma- as above<br><br><b>Primary CLOSED ANGLE- MEDICAL EMERGENCY</b><br>reduced drainage due to LENS pushing on trabecular meshwork --&gt;ACUTE red eye, painful and visual loss.&nbsp;<br><b>Management <br>- get specialist help.&nbsp;</b><br><b>IRIDOTOMY - hole in the iris.&nbsp;</b><br><br>Secondary closed angle- rare<br>Inflammation e.g uveitis&nbsp;<br>Trauma&nbsp;<br><br>Glaucoma - asymmptomatic&nbsp;<br>Elevated IOP &gt;22mg&nbsp;<br>Disc cupping - cup:disc &gt;0.6<br>Arcuate scotoma&nbsp;<br>Tunnel vision&nbsp;<br><br><b>Treatment</b><br><b>Medical&nbsp;<br></b>alter production of aqueous humour in the eye to reduce pressure<br>- Beta blockers<br>- Carbonic anhydrase inhibitors&nbsp;<br>- Prostaglandin analogues&nbsp;<br>- Myotics<br><br><b>Surgical&nbsp;</b><br>- Laser trabeculoplasty<br>- Trabeculectomy&nbsp;<br>- Drainage implants&nbsp;<br><br><b>3. Diabetic retinopathy&nbsp;<br></b>in diabetcs after about 10yrs.&nbsp;<br><b>1. Background retinopathy- normal vision.&nbsp;</b><br>Fundoscopy<br><ol><li>Microanuerysms- red dots&nbsp;</li><li>Hemorrhage- dot and blot and flame haemorrhages</li><li>Hard exudates - white dots of lipid leakage</li></ol>CYSTOID MACULAR OEDEMA/ DIABETIC MACULOPATHY- loss of visual acuity due to these changes at macula<br><br><b>2. Pre-proliferative retinopathy<br></b>Cotton wool spots/soft exudates- ischaemia in nerve fibre layer.&nbsp;<br>Reduction in capillary network.&nbsp;<br>Most specialists do not intervene with treatment and they encourage tighter diabetic control.&nbsp;<br><br>3. Proliferative retinopathy&nbsp;<br>Chronic ischaemia drives new vessel formation&nbsp;<br>However they are&nbsp;leaky and causes haemorrhage and fibrosis and tractional retinal detachment&nbsp;<br><br>Treatment- retinal&nbsp;&nbsp;laser photocoagulation&nbsp;<br><br>Other diabetic eye changes<br>- Fluctuating visual acuity - hypoglycamia<br>- Cataracts<br>- Mononeuropathy - double vision&nbsp;<br>- Bilateral papillopathy- Type I.&nbsp;<br><br><b>4.&nbsp;AMD<br></b>age related macular degeneration - commonest cause of blindness in Western world<br>spotting of Drusen - yellow/white accumulation . A normal process after 90.&nbsp;<br>Pathological in the young<br><br><b>Complications of drusen&nbsp;</b><br><b>1. DRY (most common)</b>&nbsp;-Geographic atrophy- macular region wears away&nbsp;<br>- GRADUAL loss of vision. <br>- CENTRAL VISION LOSS&nbsp;<br>Tx- visual aids<br><br><b>2. WET-</b> Sub retinal neovascularisation&nbsp;<br>- RAPID loss of vision ( days/wks)<br>Tx- laser photocoagulation&nbsp;<br><br><b>5. &nbsp;Genetic eye d</b>is.&nbsp;<br><b>Retinitis pigmentosa&nbsp;</b><br>painless visual loss<br>group of progressive inherited diseases affecting photoreceptors of the retina&nbsp;<br><b>BIlateral and symmetrical</b><br>if unilateral - think Choriditis.&nbsp;<br><br><b>NIGHT BLINDNESS&nbsp;</b><br><b>TUNNEL VISION<br><br>Fundscopy&nbsp;<br></b>retinal bone pigment<br>blood vessel attenuation&nbsp;<br>optic atrophy<br><br>2 syndromes that present like RP but have other symptoms too.&nbsp;<br><b>USHER</b> - RP and <b>DEAFNESS</b><br><b>BARDET BIEDEL </b>- RP and <b>POLYDACTYLY + OBESITY+NEUROPATHIES<br></b><br>Stargardts&nbsp;and Bests disease in children.&nbsp;<br><b><br></b>",10534,14,58,2014-03-05 10:01:02 UTC,2014-03-05 11:02:34 UTC
Hyperkalaemia,Hyperkalaemia<br>&nbsp;- 10 units fast-acting<b> insulin </b>+ 50mls 20%/50% <b>dextrose</b><br>&nbsp;- 10mls of 10% <b>calcium gluconate</b> (stabilises myocardium and prevents arrhythmias from hyperkalaemia)<br>&nbsp;- <b>salbutamol nebs</b>/beta-agonists<br>&nbsp;- calcium resonium - binds calcium in gut<br><br>Pulmonary oedema <br>&nbsp;- <b>frusemide </b>40-80mg<br><br>Acidosis <br>&nbsp;- DO NOT GIVE BICARBONATE UNLESS RENAL SPECIALIST TELLS YOU TO!<br>&nbsp;- <b>dialysis</b>,11155,10,166,2014-03-03 19:23:54 UTC,2014-03-03 19:26:05 UTC
BCC and SCC,"BCC- the rodent ulcer<br>proliferation of BASAL cells of epidermis<br>most common&nbsp;<br><br>CHRONIC SUN EXPOSURE<br><br>Slow growing&nbsp;<br>Face, Scalp and Ears<br><br>Skin coloured with rolled pearly edges sometimes with telangiectasia. Sometimes ulcerated centre<br><br><b>SCC</b><br>proliferation of keratinocytes<br><br>CHRONIC SUN EXPOSURE&nbsp;<br>TRANSPLANT PATIENTS<br><br>HPV&nbsp;<br>Xeroderma pigmentosum&nbsp;<br><br>More rapidly growing<br>Lips, forearms and dorsum of hands.&nbsp;<br><br>Ulcerated, hyperkeratosis and crusting. Often non- healing&nbsp;<br><br><b>Treatment for both&nbsp;</b><br>Education of prevention<br>Superficial BCC/Bowens- Curettage, Cryotherapy, Imiquimod cream( local cytokine release)<br>Mohs- close excision of lesion.&nbsp;<br>Radiotherapy&nbsp;<br><br>BCC and SCC good prognosis.&nbsp;<br>Worse prognosis with SCC- RF is large lesion, lesion location ( ears), perineural spread, poorly differentiated.&nbsp;<br><br><br><br>",10534,13,201,2014-03-02 23:28:46 UTC,2014-03-02 23:28:46 UTC
Murmur sites,"Left sternal edge - 5th intercostal space left hand side -&gt; murmur of aortic regurg heard loudest here [anatomical site of tricuspid valve as well]<br><br>RILE (right inspiratory, left expiratory)",1782,2,9,2014-03-02 22:50:25 UTC,2014-03-02 22:50:26 UTC
ACS causes,Key Point: <B>decreased coronary blood flow</B> and muscle ischaemia!<BR><BR>1. Atheromatous plaque rupture and clot formation<BR>2. Arterio spasm <BR>3. tachyarrythmias<BR>4. Anaemia,1782,2,161,2014-02-28 12:26:06 UTC,2014-02-28 12:26:06 UTC
anti-arrhythmic ,"",11409,26,,2014-02-27 12:53:02 UTC,2014-02-27 12:53:30 UTC
Cardiology,3rd sound - kentucky<br>4th = tenesee,11488,2,,2014-02-25 20:15:00 UTC,2014-02-25 20:15:37 UTC
Venous Disease of the Lower Limb,"The popliteal vein into the femoral vein.&nbsp;<br>superficial system, small saphenous(laterally up lef and popliteal sapheno-politeal) (great saphenous(Medially up leg. thigh ---&gt; Femoral at sphenofemoral junction)<br><br>Valves prevent backflow of flood through th eveins due to the action of gravity. The valves within the veins prevent backflow in the legs thus maintainign bloodflow through the veins back in to the heart,&nbsp;<br><br>the major cause of imapred drainage is down to damaged veins.&nbsp;<br><br>There is failure of adequate drainage in both systems.&nbsp;<br><br>Totuous veins in the legs and swelling in the ankles. Complications of varicose veins include haemmorrahge and phlebitis and may subsequently become infected.&nbsp;<br>Conservative measures such as elevating legs and graded compression stockeing to improve blood flow back into the heart. Further management may be sleoectomy which invovles fibrosis and stipping back of the veins. Udnerlying aetiology is not clearly deifnined and occur mroe often in women than men and may occur in pregnanacy due to symptoms preciitating in veins.&nbsp;<br><br>Certain syndrome may happen such as port wine stain precipitating in the legs. Venous hypertension may result in valvular incompentence and secondary to deep vein thrombosis may disrupt valaves in the vein renderring them incompetent . May occur due to arteriovasualr insufficiency with swelling fo the legs and venous &nbsp;eczama causing pruitis.&nbsp;<br><br>Subcutaneous insufficiency and varicose veins leading to venous insufficiency.&nbsp;<br><br>Ragged edge with a white rim aroudn the area known as the atrophy blanche leading to squamos cell carncoma lead to margins ulcer.&nbsp;<br><br>Tourniquet test is needed to determine level fo valvular incompentence and the leg is drained is touniquet is used to observe for the.<br>If the vein refills it suggests valvular incometence is in the deep system as opposed to &nbsp;the superficial system.&nbsp;<br><br>The level at which performrator incompetence&nbsp;&nbsp;",4117,16,72,2014-02-25 19:05:53 UTC,2014-02-25 19:05:54 UTC
Anti- Emetics,"<b>Cyclizine</b>- H1 antagonist. 50mg IV/IM/PO. TDS<br>Vestibular disease, Drugs- opioids&nbsp;<br>SE- antimuscarinic ( drowsy, dry mouth, constipation, urinary retention)<br>AVOID IN HEART FAILURE, CLOSED ANGLE GLAUCOMA AND BPH<br><br><b>Metaclopramide- </b>D2 receptor antagonist (dopamine)<b>.&nbsp;&nbsp;10mg IV/IM/PO TDS. Domperidone<br></b>GI, Drugs (opioids), Migraine ( Prokinetic for analgesia)<br>SE- <b>EPS, </b>Drowsy, Increased prolactin&nbsp;<b><br></b><br><b>Hyacine</b>- antimuscarinic. 300mg PO<br>Motion sickness, hypersalivation.<br>SE- antimuscarinic<br>AVOID iIN CLOSED ANGLE GLAUCOMA&nbsp;AND BPH<br><br><b>Ondansetron</b>- 5HT3 antagonist (serotonin).&nbsp;&nbsp;4mg PO/ IV. TDS<br><b>V POWERFUL-&nbsp;</b>post op, chemotherapy<br>SE- constipation and headache<br>AVOID IN LONG QT<br><br>Also use- Dexamethasone and Aprepitant<br><br><br>",10534,26,221,2014-02-24 22:09:12 UTC,2014-02-24 22:16:00 UTC
Diabetic Emergencies,"HYPOGLYCAEMIA (&lt;5mmol)<br>This occurs mainly in patients on insulin, also with sulphonylureas<br>Rare causes: Addison's, liver disease, insulinoma, overdose<br>Clinical features:<br>1. Sympathetic-mediated: 2.5-3mmol/ : Tachycardia, sweating, pallor, tremor<br>2. Centrally-mediated (&lt;2.5mmol/L): blurred vision, slurred speech, disorientation - eventually coma, cardiorespiratory arrest<br>Treatment:<br>I would resuscitate the patient with respect to...<br>ABCDon't ever forget glucose<br>Monitor<br>Oxygen<br>Venous access<br>ECG<br>Definitive: <br>If unconscious - parenteral - give 1mg iv glucagon.&nbsp; If doesn't work (eg ALD) give syringe of 20% Dextrose<br>Pale and sweaty - Enteral - Oral glucose + complex carbohydrates<br><br>HYPERGLYCAEMIA<br>DKA can occur slowly.&nbsp; Requires ketosis and Acidosis (pH &lt;7,3)<br>Usually occurs in T1DM (non-adherance, infection, intercurrent illness)<br>DIURESIS - polydipsia, polyuria, dehydration<br>ACIDOSIS - N+V, increased RR, abdominal pain, coma, arrhythmias/Cardiac arrest (electrolyte imbalances and acidosis)<br><br>Management:<br>Resuscitate as per.<br>I would then start definitive treatment according to the results of my investigations.<br>cultures: urine, blood, sputum<br>ABG: low pH, resp compromise<br>Normal venous bloods<br>CXR, ECG<br>""Treating dehydration is more important than treating hyperglycaemia""<br>Sliding scale regimen: THis is an external pancreas created by nurses.&nbsp; Titrating the rate of infusion of insulin against the blood glucose.&nbsp; Measure hourly/half hourly blood sugars, alter insulin accordingly.&nbsp;  Idea is to bring the glucose down gradually over time and then to maintain it.<br>Monitor (usually on a HDU/ITU).&nbsp; INsulin can cause hypokalaemia.<br><br>HONK: <br>Very high glucose + high osmolality (&gt;340) Huge osmotic swells esp in brain, causing coma.<br>Mainly insulin resistance (lots of insulin produced).<br>Management is to correct dehydration slowly. In contrast to DKA where you correct it quickly.<br>HEPARIN (these patients clot very easily).&nbsp; Require LMWH as an injection/infusion.&nbsp; Some patients require insulin.<br><br><br>",10215,5,171,2014-02-24 10:40:19 UTC,2014-02-24 10:43:32 UTC
Untitled,,11028,2,,2014-02-23 22:20:30 UTC,2014-02-23 22:20:30 UTC
Perianal problems ,"recrum is 15cm in length is curved and starts at the cocyx and tend at the postate or lower thrid of vagina .<br>Does not contain haestra like vagina<br><br>anal canal has lower half lined with squamos epithelium found clsoe to exernal envirnoment and dentate line composed of 50/50 squamos epitheliuma nd columnar epitheliium.&nbsp;<br><br>Superior rectal arter isupplies upper anus and is a branch of the inferior mesenteric.&nbsp;<br>External is striated muscle which can be cosnciousnly controlled.&nbsp;<br>Internal is involvunatry muscle with the external .&nbsp;<br><br>Pile is dilated ovascular anal cusion and is classically found in 3,7, and 11 o clock positions. Common problem affecting about 50% of western population with an unceertain aetiiology such as a funny diet with lifestyle and low fibre diet and rectal carcinomas.&nbsp;<br><br>Can be classified by anatomical severity by third degree which does not prolapse, 2nd degree prolapses ons straining and 3rd degree piles which are cosntantly prolapsed and can contrinued to be prlapsed.&nbsp;<br><br>Asymptomatic and symptomatic clinical features of a pile or haemarrhoid and abdominal exam aswell as venous return and inspect for the region. Looking for excoriation &nbsp;and bleedign leadign to excess in the scratching fo the area.&nbsp;<br><br>Important risk factors include toilet habit and avoidance of excess straining.&nbsp;<br>Topical steroids and anaesthetics and laxative.&nbsp;<br><br>Laxitol to soften stools including usuing lactulose and the injection of phenol in almold oil and haemmahoidectomy.&nbsp;<br><br>Peri-anal haematoma caused by burst peri-anal venule may cause strainign and constipation and weights.&nbsp;<br>Swelling blue which will lead to pain. surical draining using local anaesthetic may be neccessary.&nbsp;<br><br>Anal fissures is a tear of mucocutaneous epithelium of the anus. Cause are ahrd stools, constipation and trauma and are divided into acute or chrnoic which guides treatment.&nbsp;<br><br>pain on defecation and fresh PR bleeding. and sentinal pile.&nbsp;<br><br>Normally impossible to perform PR.&nbsp;<br>Other disorders of fissures include chrnons disease...sympillis can lead to anal fissures which can lead to sentinal pile.<br><br>conservative treatment decreases hardness of the .&nbsp;<br><br>Soften the stool with lactulose or use CP in spastics and dilatazem and 0.2% GTN cream.&nbsp;<br><br>Lateral sphincteromy at 3 clock to reduce the spasm of the stool.&nbsp;<br><br>Anal abcess if staph strep and ecoli and classified according to their locality which make up around 80% of the abcess and itnersphincteric<br><br>PAbcess may be swinging fevers and systemic unwellness and mass with throbbing pain and surrounding erythema and purulent fever around. May eb evidence of perianal erythema plus discharge. Pr boggy and fluctuant anal mass.&nbsp;<br>surrounding erythema with putruluent discharge with conservative treatment for severe pain.&nbsp;<br><br>Flucoxacillain and penicillin to cure the patient completely.&nbsp;<br><br>Incision and trainign nad ancess.&nbsp;<br><br>Anal fistula - abnormal connection between anrectal passage and the skin&nbsp;<br><br>History of pain, discharge with purulent fluid or discharge and mass through the fistula.&nbsp;<br><br>On exammination you mgiht find a characteristic dot and PR indurated area anround the fistula.&nbsp;<br><br>Surgical treatment which determine extent of protoscopy and EUA with lay open and heal by secondary itnention. If low deivision of sphincter o.k.&nbsp;<br><br>Seton suture stimualtes fibrosis of the tract if it is high fistula.&nbsp;<br>Rectal prolapse.&nbsp;<br>Protrusion of rectal tissue through the anal canal.&nbsp;<br>Patial is in chidlren<br>Full is in women with neurological disease association.<br><br>Parital mucoa alonge in feautre.&nbsp;<br>May be able to see ulceration. Mucus and reduced tone of external sphincter.&nbsp;<br><br>Ask the patient to do it over the toilet to avoid embaressment.&nbsp;<br>Sigmodiscopy with anaorectal amnometry to look at pressure of inside or outside.&nbsp;<br><br>Pelvi floor extrsivze with lactulose to soften the stool.s<br>&nbsp;<br>Perineal approach with delormes procedure to resect excess muscosa.<br><br>Anal carcinoma which is a relatively uncommon tumour&nbsp;<br><br>assoicated homosexual men in hpv 16,18,31,331 and AIn sequence.&nbsp;<br><br>anal caricnoms are 80% squamos.&nbsp;<br>Anal margin which is below dentate line. Above the dentate line goes to pelvic lymph nodes with poor prognosis.&nbsp;<br>Specific features such as pain bleeding and incontinence aswell as a mass.&nbsp;<br><br>Painful bleeding with or without lymph node enlargement or a fistula.&nbsp;<br><br>CT for spread and rectal EUA and biopsy.<br><br>Can examine under anaesthetic as often rectal exammination is painful.&nbsp;<br>conservative or pallistive treatment with medical treatment such as chemo and radiotherapy with surgical resection.&nbsp;<br>Pilonodal sinus is a pit of granualtion tissue filled with hair and&nbsp;<br><br>Perisistent discharge fo fluid andrecurrent abcesses and recurrent infections.&nbsp;<br>advise on hygiene and hair removal cream such as veet. Can drain any abcess with elective wide excision of the skin. through common disorders fo fissures disodroders and pilonodal sinuses.&nbsp;<br><br>",4117,15,68,2014-02-23 21:46:49 UTC,2014-02-23 21:46:49 UTC
Anti diarrhoeal agents and Laxatives,"<b>Constipation<br></b><b>Conservative- </b>Fluids, Fibre, Mobility and Habit training<br><b>Laxatives</b><br><b>Bulk -&nbsp;</b>Fibogel, Bran.&nbsp;&nbsp;Increase volume of stool. Used in mild constipation. Slow onset of action and Bloating.<br><b>Stool softeners-&nbsp;</b>Docusate, Arachis oil. Mix of fat and water. Useful in anal conditions e.g haemorrhoids. Faecal leakage.<br><b>Stimulant- </b>Senna (8-12 hrs), Picca sulphate (quick onset). Direct stimulation on myenteric plexus --&gt; increased peristalsis.Colic and chronic use can cause hypokalaemia<br><b>Osmotic- </b>Lactulose (48 hrs)&nbsp;and Mg salts ( quick onset). Cause water to move into bowel to increase bulk. Colic and HYPER Mg2+<br>USEFUL IN HEPATIC ENCEPHALOPATHY (Liver disease)&nbsp;<br><b>Enemas- </b>Glycerine supposotories and Phosphate enemas<br><br>Acute- Senna, Docusate&nbsp;<br>Chronic- Senna, Fibogel.<br><br><b>Surgical - </b>manual evacuation.&nbsp;<br><br><br><b>Diarrhoea<br></b>Fluid-ORS<br>Treat underlying cause&nbsp;<br><br><b>Medical-&nbsp;Opioids<br></b>act at miu receptors --&gt; reduced acetylcholine release --&gt; reduced peristalsis<br>Also act to increase anal tone.&nbsp;<br><br>Loperamide (does not cross BBB)<br>Codeine<br><br>",10534,26,109,2014-02-23 19:07:49 UTC,2014-02-23 19:16:43 UTC
Splenic disease,"Large organ of the lyphoretincular system which is under the 9,10,and 11th ribs and is not pabpable in health.&nbsp;<br>Medially youll find the splenic colnic flexture.<br>Immunoolgical function&nbsp;<br>Dull to percussion and cannot get abov eit.&nbsp;<br>splenomegaly...greater than 8cm enlargely and moderate and tip enlargement and important disorders and myeloproliferative o lymphoprpliferative disoftaive.&nbsp;<br>CML- leads to splenomegaly.&nbsp;<br><br>Moderate splenomegaly is 4-8cm which is amyloid or gauchers syndrome.&nbsp;<br>Gauchers syndrome is a carbohydrate storage disodrder<br><br>EB leads to hyposplenism and iatrogenic such as asplenism such as splenectomy.<br><br>Sickle cell is an autosplenectomy such as coeliac or lupus or Uc lead to redced splenic fucntion.&nbsp;<br><br>Spleen investigation, culture bloods, imaging and scopic and biopsy as well as functional changes.&nbsp;<br>FBC such as a raised white cell count on infections or haemolysis.&nbsp;<br>other inflammatory figures such as LFts or CRP or various immunological blood ests and vasculitis.<br>Abdonomial CT scan is particualr important in the cotnext of a trauma and scopic tests and laroscopy in terms of scopys.&nbsp;<br>Might think about bone marrow iopsy in terms of tests.&nbsp;<br>Cr51 red cell scan can be used after splenecomy for ectopic focy of splenic tissue.&nbsp;<br><br>Trauma is the common cause fo splene is removed. haemotoloigcal complications leading to splatelet rises and tumours abscesses and cysts or splenic artery aneurysm. May &nbsp;need to be removed with primary splenic lesions with tumours arteries or abcesses.&nbsp;<br><br>emmergency or laprotomy and laprscopic splenetomy.<br><br>Interventions are early intermediate and lte as well as bleedign, sepsis and left lower lobe atelectasis and thrombotic &nbsp;complciations and plt. rise.&nbsp;<br>Intermedite include pancreatitis and subphrenic abscessand late is encapsulated infection s and bacteria.&nbsp;<br><br><br>Pneumoccocus and menignoscosus and vaccines for life.&nbsp;<br>Splenic trauma and mechanism of injury in penetrating trauma in rib fracture and iatrogenic and spontaneous rupture in Epstein Barr infection.&nbsp;<br><br>Minor level sof injury = sub-capsualr haematoma(present late)&nbsp;<br><br>Can be classified into type 1-4 with capsualr tear and tear up to the hilum and complete fracture of the spleen.&nbsp;<br><br>LUQ tenderness and clinically shocked or hypotensive.&nbsp;<br>Kehr's sign is pain the left shoulder tip and Ballances sign which s shiftingdullness in the right flank.&nbsp;<br><br><br>Management is type 1 and 2. coservative which is simply capsular tear o requiring analgesia and fluids<br><br>Type 3 and 4 may require laprotomy which is suture with compelte or patrtial suturing fo the spleen.&nbsp;<br><br>Anatomy; position, blood supply and clinical.&nbsp;<br><br>Hyposplenism is the massive and moderate tip and 2 bid causes which si infections and why and how we can do it.&nbsp;<br><br>Under splenic trauma there are 4 types.&nbsp;<br><br>",4117,15,67,2014-02-23 17:59:43 UTC,2014-02-23 17:59:43 UTC
